Date,Temperature,Pressure
2016-12-27 14:00:00,5.8005285,1046.8000000000002
2016-12-28 01:00:00,0.53052866,1046.65
2016-12-28 13:00:00,5.8805285,1044.9
2016-12-28 22:00:00,0.5105286,1033.8
2017-01-01 14:00:00,5.6105285,1025.05
2017-01-02 16:00:00,0.56052864,1034.35
2017-01-06 07:00:00,-4.9094715,1037.8
2017-01-07 14:00:00,0.39052868,1024.35
2017-01-11 13:00:00,6.2805285,1009.95
2017-01-13 06:00:00,0.9505287,1017.6
2017-01-16 20:00:00,-4.1194715,1031.25
2017-01-19 13:00:00,0.8805287,1030.85
2017-01-25 02:00:00,-4.2594714,1026.6999999999998
2017-01-26 11:00:00,1.1305287,1022.3499999999999
2017-01-27 13:00:00,6.7605286,1018.9
2017-01-28 00:00:00,1.4505286,1017.3499999999999
2017-01-28 11:00:00,7.8305287,1019.05
2017-01-28 20:00:00,2.7405286,1022.5
2017-01-29 11:00:00,8.240529,1023.55
2017-01-29 21:00:00,2.6505284,1021.05
2017-01-30 09:00:00,7.8405285,1017.1500000000001
2017-02-01 14:00:00,12.900529,1015.85
2017-02-01 20:00:00,6.6505284,1012.6500000000001
2017-02-02 13:00:00,12.060529,1009.35
2017-02-02 22:00:00,6.6905284,1008.2
2017-02-03 13:00:00,12.160529,1007.65
2017-02-03 21:00:00,6.9005284,1007.15
2017-02-04 05:00:00,1.6905286,1003.0
2017-02-04 11:00:00,6.7505283,1009.35
2017-02-07 06:00:00,1.4005287,1017.55
2017-02-07 11:00:00,6.790529,1020.95
2017-02-09 02:00:00,1.6005287,1023.6500000000001
2017-02-09 13:00:00,7.2405286,1021.75
2017-02-09 20:00:00,1.7505287,1021.05
2017-02-10 11:00:00,6.8205285,1021.0
2017-02-11 01:00:00,1.7605287,1021.65
2017-02-11 10:00:00,7.1205287,1024.25
2017-02-13 03:00:00,1.6805286,1026.5
2017-02-13 11:00:00,6.8705287,1026.55
2017-02-14 00:00:00,1.5005287,1028.9499999999998
2017-02-14 10:00:00,7.0105286,1033.4
2017-02-15 13:00:00,12.980529,1036.6
2017-02-16 00:00:00,7.8105288,1035.05
2017-02-16 13:00:00,13.530529,1031.9499999999998
2017-02-17 06:00:00,7.9305286,1029.75
2017-02-19 00:00:00,2.6605287,1028.1
2017-02-19 11:00:00,7.9605284,1024.5
2017-02-21 11:00:00,13.060529,1016.05
2017-02-23 04:00:00,7.8005285,1009.4000000000001
2017-02-23 10:00:00,14.620529,1007.3
2017-02-23 23:00:00,8.650529,1013.65
2017-02-24 21:00:00,3.6105285,1021.15
2017-02-25 12:00:00,8.630529,1021.4
2017-02-25 23:00:00,3.2005286,1019.95
2017-02-26 10:00:00,8.650529,1017.15
2017-02-26 14:00:00,13.900529,1015.65
2017-02-26 21:00:00,8.760529,1011.65
2017-02-27 11:00:00,14.160529,1003.4
2017-02-28 04:00:00,8.290529,1003.05
2017-02-28 23:00:00,2.9405286,1008.8
2017-03-01 12:00:00,8.260529,1014.9
2017-03-03 02:00:00,1.4905287,1016.3
2017-03-03 09:00:00,8.240529,1011.0999999999999
2017-03-03 13:00:00,13.920529,1006.75
2017-03-03 20:00:00,8.270529,1004.6
2017-03-04 01:00:00,3.2005286,999.3
2017-03-04 09:00:00,10.480529,1000.0
2017-03-05 00:00:00,5.3905287,1005.25
2017-03-05 12:00:00,10.820529,1006.95
2017-03-06 00:00:00,5.5105286,1016.9000000000001
2017-03-08 11:00:00,10.610529,1026.35
2017-03-11 00:00:00,4.2605286,1025.8
2017-03-11 10:00:00,10.910529,1018.0999999999999
2017-03-12 14:00:00,16.250528,1013.5
2017-03-12 20:00:00,9.820529,1016.8
2017-03-13 02:00:00,4.4605284,1021.9
2017-03-13 11:00:00,9.950529,1028.25
2017-03-14 14:00:00,15.240529,1032.75
2017-03-14 22:00:00,9.950529,1032.35
2017-03-15 14:00:00,15.060529,1030.95
2017-03-15 20:00:00,9.880529,1030.4
2017-03-16 05:00:00,4.6405287,1029.55
2017-03-16 09:00:00,10.270529,1026.6999999999998
2017-03-16 12:00:00,15.810529,1022.9499999999999
2017-03-16 23:00:00,10.440529,1020.65
2017-03-17 10:00:00,16.830528,1019.0
2017-03-17 21:00:00,11.240529,1017.5
2017-03-22 00:00:00,5.5505285,1014.4
2017-03-22 13:00:00,11.090529,1013.05
2017-03-23 05:00:00,5.8705287,1013.4
2017-03-23 09:00:00,11.5505295,1012.7
2017-03-23 13:00:00,17.05053,1013.25
2017-03-23 20:00:00,11.060529,1018.05
2017-03-24 13:00:00,16.420528,1023.8
2017-03-24 23:00:00,11.120529,1022.1999999999999
2017-03-25 15:00:00,18.20053,1019.25
2017-03-25 19:00:00,12.230529,1021.5
2017-03-26 00:00:00,7.2305284,1023.45
2017-03-26 15:00:00,12.260529,1024.3
2017-03-26 22:00:00,6.4005284,1026.15
2017-03-27 10:00:00,12.220529,1025.35
2017-03-27 14:00:00,17.48053,1025.0
2017-03-27 23:00:00,12.190529,1025.8
2017-03-28 12:00:00,18.39053,1027.3
2017-03-28 22:00:00,12.630529,1028.65
2017-03-29 13:00:00,18.23053,1028.75
2017-03-29 22:00:00,11.770529,1028.9
2017-03-30 10:00:00,17.190529,1025.2
2017-03-31 05:00:00,10.910529,1021.7
2017-03-31 10:00:00,17.590528,1017.95
2017-04-01 02:00:00,12.430529,1019.25
2017-04-04 23:00:00,7.3105288,1023.7
2017-04-05 10:00:00,12.360529,1024.0
2017-04-06 04:00:00,7.2405286,1025.2
2017-04-07 11:00:00,12.950529,1025.7
